"garden","meso_id","soil_id","treat","n_bags","...31","entered_by","bag","seed_id","intact","obs","date","notes","seed_fate","n_seeds"
"SUM",114,"RC","Live",2,114,"HL",2,"RC",0,"HL","45826",NA,"burst",0
"SUM",114,"RC","Live",2,114,"HL",2,"RC",0,"HL","45826",NA,"missing",0
"WIL",114,"RC","Live",2,114,"HL",2,"AH",10,"TN","45831",NA,"germinated",0
"WIL",114,"RC","Live",2,114,"HL",2,"AH",10,"TN","45831",NA,"burst",0
"WIL",114,"RC","Live",2,114,"HL",2,"AH",10,"TN","45831",NA,"missing",0
"SUM",114,"RC","Live",2,114,"HL",3,NA,NA,NA,NA,NA,"germinated",NA
"SUM",114,"RC","Live",2,114,"HL",3,NA,NA,NA,NA,NA,"burst",NA
"SUM",114,"RC","Live",2,114,"HL",3,NA,NA,NA,NA,NA,"missing",NA
"WIL",114,"RC","Live",2,114,"HL",3,NA,NA,NA,NA,NA,"germinated",NA
"WIL",114,"RC","Live",2,114,"HL",3,NA,NA,NA,NA,NA,"burst",NA
"WIL",114,"RC","Live",2,114,"HL",3,NA,NA,NA,NA,NA,"missing",NA
"SUM",115,"TI","Live",2,115,"HL",1,"CR",4,"HL","45826",NA,"germinated",6
"SUM",115,"TI","Live",2,115,"HL",1,"CR",4,"HL","45826",NA,"burst",0
"SUM",115,"TI","Live",2,115,"HL",1,"CR",4,"HL","45826",NA,"missing",0
"WIL",115,"TI","Live",2,115,"HL",1,"CR",6,"TN","45830",NA,"germinated",3
"WIL",115,"TI","Live",2,115,"HL",1,"CR",6,"TN","45830",NA,"burst",1
"WIL",115,"TI","Live",2,115,"HL",1,"CR",6,"TN","45830",NA,"missing",0
"SUM",115,"TI","Live",2,115,"HL",2,"OH",6,"HL","45826",NA,"germinated",4
"SUM",115,"TI","Live",2,115,"HL",2,"OH",6,"HL","45826",NA,"burst",0
"SUM",115,"TI","Live",2,115,"HL",2,"OH",6,"HL","45826",NA,"missing",0
"WIL",115,"TI","Live",2,115,"HL",2,"OH",6,"TN","45830",NA,"germinated",2
"WIL",115,"TI","Live",2,115,"HL",2,"OH",6,"TN","45830",NA,"burst",2
"WIL",115,"TI","Live",2,115,"HL",2,"OH",6,"TN","45830",NA,"missing",0
"SUM",115,"TI","Live",2,115,"HL",3,NA,NA,NA,NA,NA,"germinated",NA
"SUM",115,"TI","Live",2,115,"HL",3,NA,NA,NA,NA,NA,"burst",NA
"SUM",115,"TI","Live",2,115,"HL",3,NA,NA,NA,NA,NA,"missing",NA
"WIL",115,"TI","Live",2,115,"HL",3,NA,NA,NA,NA,NA,"germinated",NA
"WIL",115,"TI","Live",2,115,"HL",3,NA,NA,NA,NA,NA,"burst",NA
"WIL",115,"TI","Live",2,115,"HL",3,NA,NA,NA,NA,NA,"missing",NA
"SUM",116,"BB","Dead",3,116,"HL",1,"BB",5,"TN","45826",NA,"germinated",3
"SUM",116,"BB","Dead",3,116,"HL",1,"BB",5,"TN","45826",NA,"burst",2
"SUM",116,"BB","Dead",3,116,"HL",1,"BB",5,"TN","45826",NA,"missing",0
"WIL",116,"BB","Dead",3,116,"HL",1,"BB",6,"TN","45830",NA,"germinated",4
"WIL",116,"BB","Dead",3,116,"HL",1,"BB",6,"TN","45830",NA,"burst",0
"WIL",116,"BB","Dead",3,116,"HL",1,"BB",6,"TN","45830",NA,"missing",0
"SUM",116,"BB","Dead",3,116,"HL",2,"RC",4,"TN","45826","2 intact seeds very small","germinated",4
"SUM",116,"BB","Dead",3,116,"HL",2,"RC",4,"TN","45826","2 intact seeds very small","burst",0
"SUM",116,"BB","Dead",3,116,"HL",2,"RC",4,"TN","45826","2 intact seeds very small","missing",2
"WIL",116,"BB","Dead",3,116,"HL",2,"RC",7,"TN","45830",NA,"germinated",2
"WIL",116,"BB","Dead",3,116,"HL",2,"RC",7,"TN","45830",NA,"burst",1
"WIL",116,"BB","Dead",3,116,"HL",2,"RC",7,"TN","45830",NA,"missing",0
"SUM",116,"BB","Dead",3,116,"HL",3,"HR",6,"TN","45826",NA,"germinated",4
"SUM",116,"BB","Dead",3,116,"HL",3,"HR",6,"TN","45826",NA,"burst",0
"SUM",116,"BB","Dead",3,116,"HL",3,"HR",6,"TN","45826",NA,"missing",0
"WIL",116,"BB","Dead",3,116,"HL",3,"HR",4,"TN","45830",NA,"germinated",4
"WIL",116,"BB","Dead",3,116,"HL",3,"HR",4,"TN","45830",NA,"burst",4
"WIL",116,"BB","Dead",3,116,"HL",3,"HR",4,"TN","45830",NA,"missing",0
"SUM",117,"RC","Dead",3,117,"HL",1,"TI",0,"TN","45826","no intact seeds","germinated",5
"SUM",117,"RC","Dead",3,117,"HL",1,"TI",0,"TN","45826","no intact seeds","burst",5
"SUM",117,"RC","Dead",3,117,"HL",1,"TI",0,"TN","45826","no intact seeds","missing",0
"WIL",117,"RC","Dead",3,117,"HL",1,"TI",1,"TN","45831",NA,"germinated",8
"WIL",117,"RC","Dead",3,117,"HL",1,"TI",1,"TN","45831",NA,"burst",1
"WIL",117,"RC","Dead",3,117,"HL",1,"TI",1,"TN","45831",NA,"missing",0
"SUM",117,"RC","Dead",3,117,"HL",2,"NG",2,"TN","45826",NA,"germinated",5
"SUM",117,"RC","Dead",3,117,"HL",2,"NG",2,"TN","45826",NA,"burst",3
"SUM",117,"RC","Dead",3,117,"HL",2,"NG",2,"TN","45826",NA,"missing",0
"WIL",117,"RC","Dead",3,117,"HL",2,"NG",4,"TN","45831",NA,"germinated",5
"WIL",117,"RC","Dead",3,117,"HL",2,"NG",4,"TN","45831",NA,"burst",1
"WIL",117,"RC","Dead",3,117,"HL",2,"NG",4,"TN","45831",NA,"missing",0
"SUM",117,"RC","Dead",3,117,"HL",3,"BB",6,"TN","45826",NA,"germinated",3
"SUM",117,"RC","Dead",3,117,"HL",3,"BB",6,"TN","45826",NA,"burst",1
"SUM",117,"RC","Dead",3,117,"HL",3,"BB",6,"TN","45826",NA,"missing",0
"WIL",117,"RC","Dead",3,117,"HL",3,"BB",4,"TN","45831",NA,"germinated",6
"WIL",117,"RC","Dead",3,117,"HL",3,"BB",4,"TN","45831",NA,"burst",0
"WIL",117,"RC","Dead",3,117,"HL",3,"BB",4,"TN","45831",NA,"missing",0
"SUM",118,"CR","Dead",3,118,"HL",1,"CR",4,"TN","45825",NA,"germinated",5
"SUM",118,"CR","Dead",3,118,"HL",1,"CR",4,"TN","45825",NA,"burst",1
"SUM",118,"CR","Dead",3,118,"HL",1,"CR",4,"TN","45825",NA,"missing",0
"WIL",118,"CR","Dead",3,118,"HL",1,"CR",8,"TN","45831",NA,"germinated",2
"WIL",118,"CR","Dead",3,118,"HL",1,"CR",8,"TN","45831",NA,"burst",0
"WIL",118,"CR","Dead",3,118,"HL",1,"CR",8,"TN","45831",NA,"missing",0
"SUM",118,"CR","Dead",3,118,"HL",2,"HG",3,"TN","45825",NA,"germinated",3
"SUM",118,"CR","Dead",3,118,"HL",2,"HG",3,"TN","45825",NA,"burst",3
"SUM",118,"CR","Dead",3,118,"HL",2,"HG",3,"TN","45825",NA,"missing",1
"WIL",118,"CR","Dead",3,118,"HL",2,"HG",8,"TN","45831",NA,"germinated",0
"WIL",118,"CR","Dead",3,118,"HL",2,"HG",8,"TN","45831",NA,"burst",1
"WIL",118,"CR","Dead",3,118,"HL",2,"HG",8,"TN","45831",NA,"missing",1
"SUM",118,"CR","Dead",3,118,"HL",3,"AH",10,"TN","45825",NA,"germinated",0
"SUM",118,"CR","Dead",3,118,"HL",3,"AH",10,"TN","45825",NA,"burst",0
"SUM",118,"CR","Dead",3,118,"HL",3,"AH",10,"TN","45825",NA,"missing",0
"WIL",118,"CR","Dead",3,118,"HL",3,"AH",10,"TN","45831",NA,"germinated",0
"WIL",118,"CR","Dead",3,118,"HL",3,"AH",10,"TN","45831",NA,"burst",0
"WIL",118,"CR","Dead",3,118,"HL",3,"AH",10,"TN","45831",NA,"missing",0
"SUM",119,"RC","Dead",3,119,"HL",1,"NG",7,"HL","45846","2 intact small and shriveled","germinated",3
"SUM",119,"RC","Dead",3,119,"HL",1,"NG",7,"HL","45846","2 intact small and shriveled","burst",0
"SUM",119,"RC","Dead",3,119,"HL",1,"NG",7,"HL","45846","2 intact small and shriveled","missing",0
"WIL",119,"RC","Dead",3,119,"HL",1,"NG",3,"HL","45838",NA,"germinated",7
"WIL",119,"RC","Dead",3,119,"HL",1,"NG",3,"HL","45838",NA,"burst",0
"WIL",119,"RC","Dead",3,119,"HL",1,"NG",3,"HL","45838",NA,"missing",0
"SUM",119,"RC","Dead",3,119,"HL",2,"TI",2,"HL","45846","1 intact flat","germinated",8
"SUM",119,"RC","Dead",3,119,"HL",2,"TI",2,"HL","45846","1 intact flat","burst",0
"SUM",119,"RC","Dead",3,119,"HL",2,"TI",2,"HL","45846","1 intact flat","missing",0
"WIL",119,"RC","Dead",3,119,"HL",2,"TI",5,"HL","45838",NA,"germinated",5
"WIL",119,"RC","Dead",3,119,"HL",2,"TI",5,"HL","45838",NA,"burst",0
"WIL",119,"RC","Dead",3,119,"HL",2,"TI",5,"HL","45838",NA,"missing",0
"SUM",119,"RC","Dead",3,119,"HL",3,"BB",2,"HL","45846",NA,"germinated",8
"SUM",119,"RC","Dead",3,119,"HL",3,"BB",2,"HL","45846",NA,"burst",0
"SUM",119,"RC","Dead",3,119,"HL",3,"BB",2,"HL","45846",NA,"missing",0
"WIL",119,"RC","Dead",3,119,"HL",3,"BB",12,"HL","45838",NA,"germinated",8
"WIL",119,"RC","Dead",3,119,"HL",3,"BB",12,"HL","45838",NA,"burst",0
"WIL",119,"RC","Dead",3,119,"HL",3,"BB",12,"HL","45838",NA,"missing",0
"SUM",120,"OH","Dead",2,120,"HL",1,"TI",0,"HL","45846",NA,"germinated",10
"SUM",120,"OH","Dead",2,120,"HL",1,"TI",0,"HL","45846",NA,"burst",0
"SUM",120,"OH","Dead",2,120,"HL",1,"TI",0,"HL","45846",NA,"missing",0
"WIL",120,"OH","Dead",2,120,"HL",1,"TI",0,"-","-","missing","germinated",0
"WIL",120,"OH","Dead",2,120,"HL",1,"TI",0,"-","-","missing","burst",0
"WIL",120,"OH","Dead",2,120,"HL",1,"TI",0,"-","-","missing","missing",0
"SUM",120,"OH","Dead",2,120,"HL",2,"NG",1,"HL","45846",NA,"germinated",7
"SUM",120,"OH","Dead",2,120,"HL",2,"NG",1,"HL","45846",NA,"burst",0
"SUM",120,"OH","Dead",2,120,"HL",2,"NG",1,"HL","45846",NA,"missing",2
"WIL",120,"OH","Dead",2,120,"HL",2,"NG",0,"-","-","missing","germinated",0
"WIL",120,"OH","Dead",2,120,"HL",2,"NG",0,"-","-","missing","burst",0
"WIL",120,"OH","Dead",2,120,"HL",2,"NG",0,"-","-","missing","missing",0
"SUM",120,"OH","Dead",2,120,"HL",3,NA,NA,NA,NA,NA,"germinated",NA
"SUM",120,"OH","Dead",2,120,"HL",3,NA,NA,NA,NA,NA,"burst",NA
"SUM",120,"OH","Dead",2,120,"HL",3,NA,NA,NA,NA,NA,"missing",NA
"WIL",120,"OH","Dead",2,120,"HL",3,NA,NA,NA,NA,NA,"germinated",NA
"WIL",120,"OH","Dead",2,120,"HL",3,NA,NA,NA,NA,NA,"burst",NA
"WIL",120,"OH","Dead",2,120,"HL",3,NA,NA,NA,NA,NA,"missing",NA
NA,NA,NA,NA,NA,NA,"HL",1,NA,NA,NA,NA,NA,"germinated",NA
NA,NA,NA,NA,NA,NA,"HL",1,NA,NA,NA,NA,NA,"burst",NA
NA,NA,NA,NA,NA,NA,"HL",1,NA,NA,NA,NA,NA,"missing",NA
NA,NA,NA,NA,NA,NA,"HL",1,NA,NA,NA,NA,NA,"germinated",NA
NA,NA,NA,NA,NA,NA,"HL",1,NA,NA,NA,NA,NA,"burst",NA
NA,NA,NA,NA,NA,NA,"HL",1,NA,NA,NA,NA,NA,"missing",NA
NA,NA,NA,NA,600,NA,NA,1,NA,1084,NA,NA,NA,"germinated",1060
NA,NA,NA,NA,600,NA,NA,1,NA,1084,NA,NA,NA,"burst",133
NA,NA,NA,NA,600,NA,NA,1,NA,1084,NA,NA,NA,"missing",75
NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"germinated",NA
NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"burst",NA
NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"missing",NA
NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"germinated",NA
NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"burst",NA
NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"missing",NA
NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"germinated",NA
NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"burst",2352
NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"missing",NA
NA,NA,NA,NA,NA,NA,"HL",2,NA,NA,NA,NA,NA,"germinated",NA
NA,NA,NA,NA,NA,NA,"HL",2,NA,NA,NA,NA,NA,"burst",NA
NA,NA,NA,NA,NA,NA,"HL",2,NA,NA,NA,NA,NA,"missing",NA
NA,NA,NA,NA,NA,NA,"HL",2,NA,NA,NA,NA,NA,"germinated",NA
NA,NA,NA,NA,NA,NA,"HL",2,NA,NA,NA,NA,NA,"burst",NA
NA,NA,NA,NA,NA,NA,"HL",2,NA,NA,NA,NA,NA,"missing",NA
NA,NA,NA,NA,600,NA,NA,2,NA,1233,NA,NA,NA,"germinated",865
NA,NA,NA,NA,600,NA,NA,2,NA,1233,NA,NA,NA,"burst",104
NA,NA,NA,NA,600,NA,NA,2,NA,1233,NA,NA,NA,"missing",99
NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,"germinated",NA
NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,"burst",NA
NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,"missing",NA
NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,"germinated",NA
NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,"burst",NA
NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,"missing",NA
NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,"germinated",NA
NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,"burst",2301
NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,"missing",NA
NA,NA,NA,NA,NA,NA,"HL",3,NA,NA,NA,NA,NA,"germinated",NA
NA,NA,NA,NA,NA,NA,"HL",3,NA,NA,NA,NA,NA,"burst",NA
NA,NA,NA,NA,NA,NA,"HL",3,NA,NA,NA,NA,NA,"missing",NA
NA,NA,NA,NA,NA,NA,"HL",3,NA,NA,NA,NA,NA,"germinated",NA
NA,NA,NA,NA,NA,NA,"HL",3,NA,NA,NA,NA,NA,"burst",NA
NA,NA,NA,NA,NA,NA,"HL",3,NA,NA,NA,NA,NA,"missing",NA
NA,NA,NA,NA,600,NA,NA,3,NA,697,NA,NA,NA,"germinated",352
NA,NA,NA,NA,600,NA,NA,3,NA,697,NA,NA,NA,"burst",37
NA,NA,NA,NA,600,NA,NA,3,NA,697,NA,NA,NA,"missing",46
NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,"germinated",NA
NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,"burst",NA
NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,"missing",NA
NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,"germinated",NA
NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,"burst",NA
NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,"missing",NA
NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,"germinated",NA
NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,"burst",1132
NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,"missing",NA
